price,location,size,Price_per_m2,bedroom,toi_list,mat_tien,floor,duong_vao,phap_ly,noi_that
4.0,9,38.0,105.26,2.0,2.0,4.636274509803922,4.0,4.0,0,0
3.5,10,38.6,90.67,4.0,3.0,4.0,5.0,4.9,0,0
3.65,9,34.0,107.35,3.0,5.0,3.8,5.0,2.8,0,0
3.6,10,36.0,100.0,3.0,4.0,4.636274509803922,5.0,4.9,0,0
3.65,9,34.0,107.35,3.0,4.0,3.8,5.0,2.8,0,0
3.6,10,36.0,100.0,3.0,4.0,4.636274509803922,5.0,4.9,0,0
3.8,10,39.0,97.44,3.0,4.0,4.2,5.0,4.9,0,0
6.8,10,42.0,161.9,3.0,3.616707616707617,4.636274509803922,6.0,4.9,0,0
3.5,10,41.0,85.37,4.0,5.0,4.2,4.0,4.9,0,0
4.5,9,63.0,71.43,3.0,3.0,4.636274509803922,2.0,4.9,0,0
2.75,10,34.0,80.88,3.0,4.0,4.0,5.0,4.9,0,0
10.3,9,50.0,206.0,4.0,5.0,4.0,5.0,12.0,0,0
3.8,9,36.0,105.56,4.0,3.0,4.0,4.0,3.0,0,0
3.9,9,36.0,108.33,4.0,4.0,3.6,5.0,3.0,0,0
14.8,5,54.0,274.07,3.411202778983934,3.616707616707617,4.636274509803922,6.0,4.9,0,0
4.9,10,45.0,108.89,4.0,4.0,4.0,4.0,5.0,0,0
3.48,1,40.0,87.0,4.0,3.0,4.636274509803922,5.0,4.9,0,0
5.8,10,35.0,165.71,3.0,3.616707616707617,5.0,4.0,5.0,0,0
5.9,19,58.0,101.72,4.0,3.0,4.636274509803922,4.448275862068965,4.9,0,0
3.6,10,32.0,112.5,4.0,3.0,4.0,5.0,3.0,0,0
3.5,10,50.0,70.0,3.0,3.0,4.636274509803922,4.0,4.9,0,0
6.4,5,36.0,177.78,4.0,3.616707616707617,4.636274509803922,4.448275862068965,4.9,0,0
3.58,9,46.0,77.83,3.0,4.0,5.2,4.448275862068965,10.0,0,0
6.35,17,48.0,132.29,2.0,2.0,4.636274509803922,6.0,4.9,0,0
6.35,17,48.0,132.29,4.0,5.0,4.636274509803922,6.0,4.9,0,0
12.0,10,130.0,92.31,3.0,4.0,6.0,3.0,4.9,0,0
3.33,8,35.0,95.14,4.0,4.0,4.0,4.0,2.0,0,0
4.5,19,40.0,119.02,4.0,4.0,5.6,4.0,4.9,0,0
5.0,12,42.0,73.77,3.0,4.0,4.5,4.0,5.0,0,0
2.25,6,30.5,97.76,3.0,3.0,4.636274509803922,4.0,2.0,0,0
4.4,8,45.0,55.38,4.0,5.0,4.0,5.0,2.0,0,0
3.6,4,65.0,91.0,3.0,3.0,4.636274509803922,3.0,3.0,0,0
4.55,16,50.0,110.0,4.0,4.0,4.0,4.0,2.0,0,0
5.5,10,50.0,100.0,3.411202778983934,3.616707616707617,4.636274509803922,4.0,4.9,0,0
7.8,19,78.0,95.23,4.0,3.616707616707617,10.0,4.0,4.9,0,0
4.63,8,48.6,217.5,4.0,4.0,4.0,4.0,2.0,0,0
8.7,19,40.0,111.43,4.0,4.0,4.1,6.0,4.9,0,0
3.9,10,35.0,106.06,3.0,3.0,4.636274509803922,5.0,4.9,0,0
3.5,7,33.0,100.0,3.0,4.0,4.0,4.0,3.0,0,0
3.5,16,35.0,40.0,2.0,2.0,4.2,5.0,4.9,0,0
7.0,17,70.0,100.0,3.0,2.0,5.0,2.0,6.0,0,0
1.5,9,33.0,45.46,3.0,3.0,4.636274509803922,4.0,4.9,0,0
9.0,16,42.0,214.29,3.0,4.0,4.0,6.0,5.0,0,0
3.6,5,36.0,100.0,4.0,4.0,4.0,5.0,4.9,0,0
2.7,10,31.0,87.1,3.0,3.0,4.636274509803922,4.0,4.9,0,0
4.9,0,36.0,136.11,3.0,4.0,4.0,5.0,3.0,0,0
9.8,0,63.0,155.56,4.0,3.0,4.5,4.0,4.9,0,0
2.95,10,35.0,84.29,3.0,4.0,4.636274509803922,5.0,4.9,0,0
4.95,19,38.0,130.26,3.0,4.0,3.5,4.0,4.9,0,0
5.5,19,43.0,127.91,3.411202778983934,3.616707616707617,4.636274509803922,4.0,4.9,0,0
8.85,0,75.0,118.0,4.0,3.0,6.0,5.0,3.5,0,0
4.5,19,35.0,128.57,4.0,4.0,4.636274509803922,5.0,4.9,0,0
2.35,9,33.0,71.21,3.0,4.0,4.636274509803922,5.0,4.9,0,0
2.36,9,47.0,50.21,3.0,3.0,4.636274509803922,5.0,3.0,0,0
3.99,9,57.0,70.0,4.0,3.0,4.0,4.0,4.9,0,0
5.85,3,35.0,167.14,4.0,3.0,4.636274509803922,5.0,4.9,0,0
5.85,3,36.0,162.5,3.0,5.0,4.636274509803922,5.0,4.9,0,0
14.0,19,76.0,184.21,4.0,5.0,4.0,5.0,7.0,0,0
9.7,19,40.0,242.5,4.0,4.0,4.636274509803922,4.0,5.0,0,0
9.7,19,40.0,242.5,4.0,4.0,4.636274509803922,4.0,5.0,0,0
6.8,19,53.0,128.3,3.0,3.0,4.0,3.0,3.0,0,0
13.6,19,120.0,113.33,4.0,6.0,4.636274509803922,6.0,6.0,0,0
2.35,9,33.0,71.21,3.0,4.0,3.5,5.0,2.5,0,0
2.88,10,38.0,75.79,3.0,4.0,4.636274509803922,5.0,4.9,0,0
2.45,9,30.0,81.67,3.0,3.0,3.5,4.0,2.5,0,0
1.8,9,35.0,51.43,4.0,3.0,3.5,4.0,2.0,0,0
1.8,9,33.0,54.54,3.0,3.0,3.5,4.0,2.0,0,0
2.45,9,33.0,74.24,4.0,3.0,3.5,4.0,3.0,0,0
2.05,9,33.0,62.12,3.0,4.0,3.5,4.0,4.9,0,0
1.96,9,33.0,59.39,3.411202778983934,3.616707616707617,3.5,3.0,4.0,0,0
3.25,12,32.0,101.56,3.0,3.0,4.636274509803922,5.0,4.9,0,0
4.5,8,32.0,259.8,3.411202778983934,3.616707616707617,4.636274509803922,5.0,4.9,0,0
12.99,7,50.0,108.11,3.0,4.0,4.5,6.0,5.0,0,0
4.0,16,37.0,128.85,4.0,5.0,4.636274509803922,4.448275862068965,3.0,0,0
13.4,3,104.0,71.43,3.0,3.616707616707617,4.636274509803922,5.0,4.9,0,0
2.5,9,35.0,114.71,4.0,5.0,4.0,5.0,2.5,0,0
3.9,10,34.0,256.0,4.0,4.0,4.0,5.0,4.0,0,0
3.9,10,34.0,114.71,3.0,4.0,4.0,5.0,4.0,0,0
12.8,19,50.0,256.0,4.0,3.0,4.0,4.0,4.9,0,0
11.2,17,72.0,155.56,4.0,3.616707616707617,4.636274509803922,5.0,4.9,0,0
12.9,16,76.0,169.74,4.0,3.0,6.6,4.0,4.9,0,0
3.1,10,38.0,81.58,3.0,4.0,4.636274509803922,5.0,4.9,0,0
3.0,15,35.5,84.51,3.0,3.616707616707617,4.636274509803922,4.0,4.9,0,0
2.55,15,30.0,85.0,2.0,3.616707616707617,4.636274509803922,4.448275862068965,4.9,0,0
2.95,15,38.0,77.63,4.0,3.616707616707617,4.636274509803922,5.0,4.9,0,0
5.0,16,43.0,116.28,3.0,2.0,3.8,3.0,5.0,0,0
3.7,9,33.0,112.12,3.0,2.0,6.0,4.0,3.0,0,0
5.8,9,36.0,161.11,3.411202778983934,3.616707616707617,3.0,4.0,6.0,0,0
2.79,10,35.0,79.71,4.0,2.0,4.636274509803922,5.0,4.9,0,0
4.1,1,42.0,97.62,3.0,4.0,4.9,5.0,4.9,0,0
3.2,12,32.0,100.0,3.0,3.616707616707617,4.636274509803922,3.0,4.9,0,0
16.2,19,65.0,249.23,2.0,3.0,6.6,5.0,5.0,0,0
4.39,8,45.0,97.51,4.0,4.0,4.0,5.0,2.0,0,0
7.5,16,75.0,100.0,4.0,4.0,7.0,4.0,4.9,0,0
6.5,19,50.0,130.0,4.0,3.0,4.636274509803922,4.448275862068965,4.9,0,0
3.75,16,30.0,125.0,4.0,4.0,4.636274509803922,5.0,4.9,0,0
3.55,1,44.0,80.68,3.0,4.0,4.636274509803922,5.0,4.9,0,0
3.55,1,44.0,80.68,4.0,4.0,4.636274509803922,5.0,4.9,0,0
4.5,16,32.0,140.62,3.0,3.616707616707617,4.636274509803922,5.0,4.9,0,0
6.15,8,45.0,136.67,4.0,4.0,6.5,5.0,3.0,0,0
2.4,9,34.0,70.59,4.0,3.0,4.636274509803922,4.0,4.9,0,0
4.3,10,35.0,122.86,3.0,4.0,4.636274509803922,5.0,4.9,0,0
5.08,16,50.0,101.6,4.0,4.0,4.0,4.0,4.0,0,0
4.85,16,46.0,105.44,4.0,4.0,4.68,4.0,4.0,0,0
4.8,9,64.0,75.0,4.0,3.0,4.5,4.0,4.0,0,0
5.9,10,52.0,113.46,4.0,4.0,4.636274509803922,5.0,4.9,0,0
4.75,17,40.0,118.75,4.0,4.0,4.0,5.0,4.9,0,0
4.19,10,40.0,104.75,3.411202778983934,3.616707616707617,4.636274509803922,5.0,4.9,0,0
3.9,10,45.0,86.67,3.0,4.0,4.636274509803922,5.0,4.9,0,0
3.9,10,45.0,86.67,4.0,4.0,4.636274509803922,4.0,4.9,0,0
4.75,1,42.0,113.1,3.0,4.0,4.0,5.0,4.9,0,0
3.3,10,35.0,94.29,3.0,4.0,4.636274509803922,6.0,4.9,0,0
3.99,10,45.0,88.67,3.0,4.0,4.636274509803922,5.0,4.9,0,0
3.0,6,40.0,75.0,3.0,4.0,4.0,4.0,5.0,0,0
3.18,12,30.0,106.0,4.0,4.0,4.0,5.0,2.5,0,0
10.9,19,45.0,102.94,4.0,3.0,4.0,4.0,5.0,0,0
3.5,9,34.0,240.0,4.0,4.0,4.0,5.0,4.9,0,0
10.8,19,45.0,25.88,3.0,4.0,8.0,5.0,5.0,0,0
3.7,9,40.0,95.35,4.0,3.0,4.0,4.0,3.0,0,0
4.1,12,43.0,157.29,4.0,4.0,4.0,4.0,3.8,0,0
7.55,19,48.0,154.9,4.0,4.0,4.636274509803922,4.0,4.9,0,0
3.35,10,35.0,93.75,3.0,4.0,4.636274509803922,5.0,4.9,0,0
7.9,19,51.0,95.71,4.0,4.0,4.636274509803922,4.448275862068965,4.9,0,0
4.5,16,48.0,129.87,3.411202778983934,3.616707616707617,5.0,6.0,3.5,0,0
3.35,10,35.0,103.12,3.0,3.616707616707617,4.636274509803922,4.448275862068965,4.9,0,0
5.0,16,38.5,39.08,3.0,3.616707616707617,4.636274509803922,5.0,4.9,0,0
4.4,12,38.0,84.0,3.0,4.0,4.636274509803922,5.0,4.9,0,0
2.1,10,25.0,84.0,3.0,2.0,3.5,4.0,3.4,0,0
8.8,15,60.0,146.67,4.0,3.616707616707617,4.636274509803922,6.0,4.9,0,0
2.4,12,30.0,80.0,4.0,4.0,3.5,5.0,2.5,0,0
12.0,0,64.0,187.5,4.0,3.0,4.8,4.0,5.0,0,0
2.5,6,38.0,65.79,3.0,2.0,4.636274509803922,3.0,4.9,0,0
1.9,12,25.0,76.0,2.0,1.0,3.5,2.0,2.5,0,0
4.3,12,32.0,134.38,3.0,3.0,3.5,5.0,3.0,0,0
2.35,6,36.0,65.28,3.0,2.0,3.5,3.0,5.0,0,0
3.0,6,31.0,96.77,3.0,4.0,4.636274509803922,5.0,4.9,0,0
2.3,6,31.3,73.48,3.411202778983934,3.616707616707617,5.0,4.0,2.0,0,0
5.25,19,30.0,138.64,2.0,3.616707616707617,4.636274509803922,5.0,4.9,0,0
6.1,17,44.0,99.2,3.0,4.0,4.5,6.0,3.0,0,0
3.97,8,40.0,104.84,3.0,5.0,4.0,5.0,3.0,0,0
3.25,12,31.0,69.23,4.0,4.0,3.5,5.0,2.5,0,0
4.5,18,65.0,153.75,4.0,4.0,4.636274509803922,4.0,5.0,0,0
6.15,3,40.0,93.33,3.0,2.0,6.0,6.0,4.0,0,0
3.08,10,33.0,86.68,4.0,5.0,4.0,5.0,4.0,0,0
3.08,10,33.0,93.33,3.0,4.0,4.0,5.0,4.0,0,0
4.1,10,47.3,86.68,2.0,2.0,4.5,2.0,4.9,0,0
3.55,10,42.0,84.52,3.0,3.0,4.35,4.0,3.0,0,0
4.1,10,73.8,55.56,3.0,3.0,4.5,3.0,4.9,0,0
4.65,10,50.0,93.0,3.0,4.0,6.0,5.0,4.9,0,0
3.6,3,40.0,90.0,3.0,3.0,4.636274509803922,4.0,4.9,0,0
5.5,10,70.0,78.57,4.0,4.0,4.636274509803922,4.0,3.0,0,0
3.9,10,33.0,118.18,3.0,3.0,4.636274509803922,5.0,3.0,0,0
3.8,10,35.0,108.57,3.0,3.0,4.636274509803922,5.0,3.0,0,0
4.65,10,42.0,110.71,3.0,3.616707616707617,4.636274509803922,5.0,4.9,0,0
5.9,10,55.0,107.27,3.411202778983934,3.616707616707617,5.0,4.0,6.0,0,0
4.65,10,40.0,116.25,3.0,3.0,4.5,6.0,5.0,0,0
2.2,9,36.0,61.11,3.0,3.0,4.0,4.0,2.0,0,0
2.65,9,34.0,77.94,3.0,3.0,4.636274509803922,5.0,4.9,0,0
3.0,10,30.0,100.0,4.0,4.0,4.636274509803922,5.0,4.9,0,0
3.3,10,35.0,94.29,3.0,4.0,4.636274509803922,5.0,4.9,0,0
2.99,10,39.0,76.67,3.0,4.0,4.636274509803922,3.0,4.9,0,0
2.85,10,30.0,95.0,2.0,3.0,4.636274509803922,5.0,4.9,0,0
15.5,9,100.0,155.0,3.0,4.0,4.636274509803922,1.0,4.9,0,0
3.35,10,40.0,83.75,1.0,3.616707616707617,4.636274509803922,5.0,4.9,0,0
6.6,12,40.0,165.0,4.0,3.0,3.2,5.0,6.0,0,0
2.75,9,35.0,78.57,4.0,4.0,4.636274509803922,4.0,4.9,0,0
3.8,10,35.0,108.57,3.0,3.0,4.0,5.0,2.5,0,0
10.0,17,45.0,222.22,4.0,5.0,4.636274509803922,7.0,4.0,0,0
13.0,16,55.0,236.36,1.0,1.0,5.0,1.0,4.9,0,0
5.6,17,41.0,136.58,4.0,4.0,5.0,5.0,3.0,0,0
8.5,19,36.0,236.11,4.0,4.0,3.6,4.0,6.0,0,0
5.5,3,40.0,137.5,3.0,4.0,4.0,5.0,3.0,0,0
3.6,19,38.0,94.74,3.0,2.0,3.2,4.0,4.9,0,0
3.8,8,45.0,84.44,4.0,5.0,4.636274509803922,5.0,4.9,0,0
2.45,6,34.0,72.06,3.411202778983934,3.616707616707617,4.636274509803922,5.0,4.9,0,0
2.6,12,36.0,72.22,4.0,4.0,4.636274509803922,4.0,2.7,0,0
4.3,12,38.0,113.16,2.0,3.616707616707617,4.636274509803922,5.0,4.9,0,0
2.3,12,33.0,69.7,4.0,4.0,3.8,4.0,4.9,0,0
3.4,16,50.0,68.0,4.0,3.0,4.0,5.0,2.0,0,0
3.2,0,20.0,160.0,4.0,4.0,4.636274509803922,5.0,4.9,0,0
2.65,12,35.0,75.71,3.0,4.0,4.636274509803922,5.0,4.9,0,0
21.0,3,90.0,233.33,4.0,4.0,4.636274509803922,8.0,4.9,0,0
4.05,1,35.0,115.71,4.0,5.0,3.5,5.0,4.9,0,0
4.05,1,35.0,115.71,3.0,3.616707616707617,3.5,5.0,4.9,0,0
5.2,19,45.0,115.56,3.0,4.0,5.0,5.0,3.0,0,0
4.15,19,34.0,122.06,4.0,2.0,5.5,5.0,3.0,0,0
3.79,12,30.0,126.33,4.0,5.0,3.7,6.0,2.5,0,0
3.5,10,35.0,100.0,3.0,4.0,4.0,5.0,3.0,0,0
6.8,10,60.0,113.33,4.0,5.0,4.0,5.0,4.0,0,0
5.2,10,40.0,130.0,3.0,4.0,4.0,5.0,4.0,0,0
1.85,9,36.0,51.39,4.0,4.0,4.0,4.0,2.5,0,0
2.55,6,32.0,79.69,3.0,3.0,4.0,5.0,4.9,0,0
3.85,10,35.0,110.0,3.0,4.0,4.0,5.0,2.5,0,0
7.5,10,45.0,166.67,3.411202778983934,3.616707616707617,6.2,7.0,4.9,0,0
8.6,10,60.0,143.33,4.0,5.0,7.0,5.0,7.0,0,0
14.6,19,80.0,182.5,4.0,5.0,4.636274509803922,4.0,4.9,0,0
4.85,0,32.0,151.56,4.0,4.0,3.9,5.0,3.0,0,0
5.9,6,115.0,51.3,3.0,4.0,7.8,2.0,4.9,0,0
5.6,19,40.0,140.0,3.0,3.0,4.636274509803922,5.0,4.9,0,0
1.95,15,39.0,50.0,3.0,3.616707616707617,4.636274509803922,4.0,3.0,0,0
7.0,0,30.0,233.33,4.0,3.0,3.5,3.0,3.0,0,0
3.27,5,35.0,93.43,3.0,3.0,5.8,4.0,3.0,0,0
10.9,19,50.0,218.0,3.0,3.0,7.0,8.0,3.0,0,0
10.9,19,50.0,218.0,4.0,7.0,7.0,8.0,3.0,0,0
6.25,9,75.0,83.33,3.0,3.0,4.2,3.0,5.0,0,0
5.1,8,62.0,82.26,4.0,3.0,4.3,4.0,4.0,0,0
3.3,10,35.0,94.29,3.0,4.0,6.0,5.0,3.0,0,0
1.77,15,21.5,82.33,2.0,3.616707616707617,3.2,5.0,4.9,0,0
6.3,16,50.0,126.0,4.0,4.0,4.3,4.0,4.9,0,0
9.5,5,50.0,190.0,4.0,4.0,5.0,4.0,5.0,0,0
3.0,19,36.0,83.33,3.0,2.0,4.0,3.0,2.0,0,0
2.68,10,30.0,89.33,3.0,4.0,4.0,5.0,2.5,0,0
4.0,7,35.0,114.29,3.411202778983934,3.616707616707617,3.5,5.0,4.9,0,0
4.5,0,35.0,128.57,3.0,4.0,4.636274509803922,5.0,3.0,0,0
10.0,12,46.0,217.39,3.0,4.0,4.636274509803922,6.0,4.9,0,0
3.1,15,33.0,93.94,4.0,6.0,3.0,3.0,4.0,0,0
3.85,17,38.0,101.32,2.0,2.0,4.0,5.0,3.2,0,0
3.85,10,30.0,128.33,3.0,4.0,3.75,5.0,3.0,0,0
11.0,8,60.0,183.33,4.0,3.0,4.636274509803922,4.0,4.9,0,0
5.99,16,36.0,166.39,4.0,3.0,4.636274509803922,4.0,4.9,0,0
10.35,10,66.0,156.82,4.0,4.0,4.1,4.0,7.0,0,0
5.99,16,36.0,166.39,4.0,4.0,4.636274509803922,4.0,4.9,0,0
10.35,10,66.0,156.82,4.0,5.0,4.1,4.0,7.0,0,0
2.25,18,41.0,54.88,3.0,3.616707616707617,4.636274509803922,4.448275862068965,4.9,0,0
3.0,4,52.0,57.69,3.0,2.0,3.8,2.0,2.5,0,0
7.5,10,56.0,133.93,4.0,3.0,4.636274509803922,5.0,4.9,0,0
1.69,10,30.0,56.33,2.0,2.0,3.2,3.0,6.0,0,0
2.32,10,35.0,66.29,3.0,3.0,6.0,5.0,3.0,0,0
1.55,8,34.0,45.59,3.0,3.0,4.636274509803922,3.0,4.9,0,0
1.48,16,16.0,92.5,3.0,2.0,4.636274509803922,4.448275862068965,4.9,0,0
5.2,19,32.0,125.0,3.411202778983934,3.616707616707617,5.0,5.0,4.9,0,0
4.75,10,38.0,200.0,3.0,4.0,4.0,6.0,3.0,0,0
6.4,5,32.0,223.53,4.0,4.0,3.7,5.0,4.9,0,0
11.4,8,51.0,188.56,4.0,4.0,4.0,5.0,4.9,0,0
8.9,19,47.2,125.56,4.0,3.616707616707617,5.68,7.0,3.5,0,0
3.39,5,27.0,115.56,4.0,4.0,3.8,2.0,2.5,0,0
5.2,1,45.0,118.6,2.0,1.0,6.0,4.0,4.0,0,0
5.1,12,43.0,165.0,4.0,3.0,4.0,4.0,3.0,0,0
6.6,16,40.0,144.23,4.0,4.0,4.636274509803922,4.448275862068965,4.9,0,0
7.5,12,52.0,144.23,4.0,3.0,4.2,3.0,5.5,0,0
1.58,8,38.0,41.58,2.0,2.0,4.636274509803922,2.0,4.9,0,0
1.38,16,16.0,86.25,3.0,2.0,3.0,3.0,3.0,0,0
3.0,15,46.8,64.1,2.0,2.0,4.3,2.0,3.8,0,0
2.49,12,34.0,97.33,3.0,5.0,5.0,5.0,3.0,0,0
4.38,16,45.0,221.65,4.0,4.0,4.0,4.0,4.9,0,0
12.9,19,58.2,91.43,4.0,4.0,4.636274509803922,5.0,4.9,0,0
3.2,16,35.0,114.52,3.0,3.0,3.6,4.0,2.0,0,0
3.55,10,31.0,32.31,3.0,2.0,4.0,3.0,3.0,0,0
1.68,9,52.0,92.86,3.411202778983934,3.616707616707617,4.636274509803922,2.0,4.9,0,0
3.25,10,35.0,72.73,2.0,1.0,6.0,6.0,2.5,0,0
2.4,6,33.0,77.94,4.0,4.0,5.0,5.0,5.0,0,0
2.65,12,34.0,92.86,3.0,4.0,4.0,5.0,2.5,0,0
3.25,9,35.0,67.65,3.0,4.0,4.636274509803922,5.0,4.9,0,0
2.3,1,34.0,125.93,4.0,4.0,4.0,4.0,3.0,0,0
3.4,17,27.0,80.3,3.0,4.0,3.5,3.0,3.0,0,0
2.65,6,33.0,250.0,1.0,2.0,4.0,5.0,4.0,0,0
12.5,17,50.0,95.0,4.0,4.0,4.636274509803922,6.0,4.9,0,0
14.0,16,61.0,229.51,4.0,3.0,4.2,4.0,4.9,0,0
2.6,15,38.0,68.42,3.0,3.0,3.8,3.0,2.2,0,0
2.3,15,38.0,60.53,4.0,3.0,3.5,4.0,4.0,0,0
2.6,15,40.0,65.0,4.0,3.0,4.0,5.0,2.5,0,0
2.65,15,34.0,77.94,3.0,4.0,3.4,5.0,3.0,0,0
3.2,9,39.8,80.4,4.0,4.0,3.8,4.0,4.9,0,0
7.3,16,50.0,146.0,4.0,4.0,4.5,5.0,6.0,0,0
9.9,16,52.0,190.38,3.0,2.0,4.8,3.0,4.9,0,0
3.55,1,33.0,107.58,3.0,4.0,4.636274509803922,5.0,4.9,0,0
2.88,10,35.0,82.29,3.0,4.0,4.636274509803922,5.0,4.9,0,0
7.0,9,70.0,100.0,3.411202778983934,3.616707616707617,4.636274509803922,3.0,6.0,0,0
4.8,19,31.0,154.84,3.0,3.0,4.636274509803922,5.0,4.9,0,0
3.85,5,42.0,91.67,4.0,4.0,4.4,4.0,3.0,0,0
4.65,17,35.0,132.86,3.0,3.616707616707617,4.636274509803922,5.0,4.9,0,0
14.0,17,80.0,175.0,3.0,4.0,6.0,3.0,2.5,0,0
3.15,1,30.0,105.0,4.0,3.616707616707617,3.2,5.0,4.9,0,0
2.63,10,32.5,80.92,3.0,3.0,4.0,5.0,3.0,0,0
5.0,8,30.0,166.67,3.0,4.0,4.636274509803922,5.0,4.9,0,0
7.0,12,68.0,102.94,3.0,4.0,5.2,4.0,3.3,0,0
9.0,8,64.0,140.62,4.0,4.0,5.0,5.0,10.0,0,0
7.7,3,38.0,202.63,3.0,3.0,4.636274509803922,6.0,4.9,0,0
4.8,17,38.0,126.32,3.0,4.0,7.0,5.0,4.0,0,0
10.73,0,74.0,145.0,4.0,4.0,5.0,4.0,8.0,0,0
5.95,10,56.0,106.25,4.0,5.0,4.5,4.0,4.0,0,0
12.5,19,63.0,198.41,4.0,4.0,4.5,4.0,4.0,0,0
6.5,10,45.0,144.44,4.0,4.0,4.5,5.0,6.0,0,0
3.9,9,38.0,102.63,4.0,3.0,4.636274509803922,4.0,4.9,0,0
4.1,9,45.0,160.87,4.0,4.0,4.636274509803922,5.0,4.9,0,0
4.2,16,37.0,100.0,2.0,3.616707616707617,4.636274509803922,4.448275862068965,4.9,0,0
18.5,5,115.0,157.24,4.0,3.616707616707617,6.2,3.0,12.0,0,0
12.0,3,60.0,100.0,4.0,4.0,4.636274509803922,4.0,5.0,0,0
3.3,12,33.0,137.5,4.0,3.0,4.0,4.0,4.0,0,0
22.8,16,145.0,135.71,3.0,4.0,5.8,3.0,4.9,0,0
3.5,17,35.0,120.46,4.0,3.0,4.0,4.0,3.0,0,0
5.0,3,40.0,125.0,3.0,4.0,3.5,4.0,5.0,0,0
2.8,18,60.0,46.67,3.0,2.0,4.636274509803922,3.0,4.9,0,0
4.45,16,36.0,123.61,4.0,3.0,6.2,5.0,3.4,0,0
8.9,8,68.0,130.88,4.0,5.0,5.0,5.0,6.0,0,0
10.9,3,44.0,247.73,4.0,5.0,6.7,6.0,4.0,0,0
16.0,3,80.0,200.0,4.0,5.0,7.0,4.0,8.0,0,0
9.5,3,54.0,175.93,4.0,5.0,4.8,4.0,3.5,0,0
4.6,0,35.0,131.43,3.0,4.0,4.636274509803922,5.0,4.9,0,0
4.5,0,35.0,128.57,3.0,4.0,4.636274509803922,5.0,4.9,0,0
4.6,0,32.0,143.75,3.0,4.0,4.636274509803922,5.0,4.9,0,0
6.5,19,50.0,130.0,3.411202778983934,3.616707616707617,4.636274509803922,5.0,4.9,0,0
5.2,12,42.0,123.81,3.0,3.0,4.45,4.0,4.9,0,0
13.7,3,66.0,207.58,3.0,4.0,4.636274509803922,2.0,4.9,0,0
5.95,10,48.0,123.96,3.0,2.0,4.636274509803922,6.0,4.9,0,0
9.8,19,48.0,204.17,3.0,4.0,4.636274509803922,5.0,4.9,0,0
5.0,19,48.0,104.17,4.0,3.616707616707617,4.636274509803922,5.0,4.9,0,0
3.78,1,50.0,75.6,4.0,4.0,4.636274509803922,4.448275862068965,4.9,0,0
5.8,10,51.0,113.72,3.0,3.616707616707617,4.0,4.0,6.0,0,0
3.3,12,32.0,103.12,3.0,4.0,3.9,5.0,3.0,0,0
5.2,16,51.0,101.96,3.0,3.616707616707617,4.5,4.448275862068965,4.9,0,0
4.55,12,32.0,142.19,3.0,4.0,4.636274509803922,5.0,4.9,0,0
4.3,1,38.0,113.16,4.0,4.0,4.636274509803922,5.0,4.9,0,0
4.65,0,33.0,140.91,3.0,5.0,4.636274509803922,6.0,4.9,0,0
10.9,19,50.0,218.0,4.0,7.0,7.0,8.0,3.0,0,0
2.65,9,38.0,69.74,4.0,4.0,4.636274509803922,4.0,4.9,0,0
3.4,17,27.0,125.93,1.0,2.0,3.5,3.0,3.0,0,0
4.45,8,52.0,85.58,4.0,4.0,4.0,4.0,3.0,0,0
8.5,19,36.0,236.11,4.0,3.0,4.636274509803922,4.0,4.9,0,0
3.25,9,30.0,108.33,3.411202778983934,3.616707616707617,5.0,4.0,2.0,0,0
3.75,3,30.0,125.0,3.0,3.0,4.636274509803922,5.0,4.9,0,0
5.6,8,45.0,145.0,3.0,3.616707616707617,4.0,5.0,4.9,0,0
5.8,9,40.0,75.0,4.0,5.0,5.0,4.0,4.9,0,0
3.0,12,40.0,140.0,4.0,3.0,3.5,5.0,4.0,0,0
4.2,8,30.0,222.06,4.0,4.0,4.636274509803922,5.0,4.9,0,0
7.55,16,34.0,119.44,3.0,4.0,5.9,6.0,5.0,0,0
4.3,19,36.0,100.0,4.0,6.0,3.5,4.0,2.5,0,0
3.55,8,47.0,75.53,3.0,4.0,4.0,5.0,4.9,0,0
15.0,19,73.0,92.86,4.0,4.0,7.0,5.0,5.5,0,0
13.0,19,140.0,130.0,4.0,3.0,4.636274509803922,4.0,4.9,0,0
6.5,19,50.0,98.81,2.0,2.0,5.2,2.0,4.0,0,0
13.8,10,50.0,134.29,3.0,6.0,4.5,7.0,8.0,0,0
4.38,8,45.0,292.31,4.0,3.616707616707617,4.636274509803922,4.0,4.9,0,0
4.15,1,42.0,96.97,4.0,4.0,4.636274509803922,5.0,4.9,0,0
4.7,5,35.0,235.71,3.411202778983934,3.616707616707617,4.636274509803922,4.0,4.9,0,0
15.2,3,52.0,274.07,3.0,3.616707616707617,4.0,5.0,10.0,0,0
3.2,1,33.0,166.0,4.0,5.0,4.636274509803922,5.0,4.9,0,0
9.9,19,42.0,44.44,3.0,4.0,8.6,6.0,4.0,0,0
14.8,5,54.0,52.08,3.0,4.0,4.636274509803922,6.0,4.9,0,0
8.3,16,50.0,91.43,4.0,4.0,4.5,6.0,4.5,0,0
2.8,10,63.0,123.33,4.0,5.0,6.0,2.0,2.5,0,0
7.5,10,56.0,133.93,4.0,3.0,4.636274509803922,5.0,4.9,0,0
3.33,8,35.0,95.14,4.0,4.0,4.0,4.0,2.0,0,0
